,device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,used_price
2676,Sony,Android,12.9,yes,no,19.0,13.0,64.0,4.0,3540.0,236.0,2018,520,1041.7441666
2677,Sony,Android,12.88,yes,no,19.0,5.0,64.0,4.0,3180.0,198.0,2018,717,894.7615735999999
2678,Sony,Android,12.7,yes,no,19.0,5.0,64.0,4.0,2870.0,168.0,2018,703,900.5388787999999
2679,Sony,Android,15.24,yes,no,23.0,8.0,32.0,4.0,3580.0,221.0,2018,454,983.1330114
2680,Sony,Android,12.75,yes,no,23.0,8.0,32.0,4.0,3300.0,171.0,2018,436,927.411275
2681,Sony,Android,12.83,yes,no,13.0,8.0,32.0,4.0,3300.0,178.0,2018,694,935.6655414
2682,Sony,Android,12.75,yes,no,19.0,13.0,64.0,4.0,2700.0,155.0,2017,636,902.2817612000001
2683,Sony,Android,12.83,yes,no,23.0,8.0,32.0,4.0,3430.0,189.0,2017,728,945.6367924
2684,Sony,Android,10.31,yes,no,19.0,8.0,32.0,4.0,2700.0,140.0,2017,747,919.6291142
2685,Sony,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2620.0,180.0,2017,786,821.7809428
2686,Sony,Android,12.75,yes,no,19.0,13.0,32.0,4.0,2900.0,161.0,2017,661,910.7964298
2687,Sony,Android,13.87,yes,no,19.0,13.0,64.0,4.0,3230.0,195.0,2017,675,987.6989232
2688,Sony,Android,15.24,yes,no,23.0,16.0,32.0,4.0,2700.0,188.0,2017,705,986.2318186
2689,Sony,Android,12.7,yes,no,23.0,8.0,32.0,4.0,2300.0,143.0,2017,615,918.558783
2690,Sony,Android,10.31,yes,no,23.0,5.0,32.0,4.0,2700.0,135.0,2016,922,932.385704
2691,Sony,Android,12.75,yes,no,23.0,13.0,32.0,4.0,2900.0,161.0,2016,603,973.9832454
2692,Sony,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2300.0,147.0,2016,853,805.46281
2693,Sony,Android,15.24,yes,no,21.5,16.0,16.0,4.0,2700.0,202.0,2016,1091,972.8133813999999
2694,Sony,Android,12.7,yes,no,23.0,13.0,32.0,4.0,2700.0,164.4,2016,1066,1021.5161
2695,Sony,Android,12.7,yes,no,23.0,13.0,32.0,4.0,2620.0,153.0,2016,818,953.6278028
2696,Sony,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2300.0,137.4,2016,555,908.6589564000001
2697,Sony,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2300.0,137.4,2016,621,865.1441596
2698,Sony,Android,12.83,yes,no,23.0,5.1,32.0,4.0,3430.0,180.0,2015,793,987.0386198
2699,Sony,Android,12.83,yes,no,23.0,5.1,32.0,4.0,3430.0,180.0,2015,1016,969.6860082000001
2700,Sony,Android,12.75,yes,no,23.0,5.1,32.0,4.0,2900.0,154.0,2015,694,940.7314266000001
2701,Sony,Android,12.75,yes,no,23.0,5.1,32.0,4.0,2900.0,154.0,2015,973,975.4969561999999
2702,Sony,Android,10.31,yes,no,23.0,5.1,32.0,4.0,2700.0,138.0,2015,700,875.4781811999999
2703,Sony,Android,12.7,yes,no,21.2,13.0,16.0,4.0,2600.0,142.6,2015,647,889.7968205999999
2704,Sony,Android,12.7,yes,no,21.2,13.0,16.0,4.0,2600.0,142.5,2015,693,946.6774968
2705,Sony,Android,15.24,yes,no,13.0,13.0,16.0,4.0,2930.0,187.0,2015,894,982.604493
2706,Sony,Android,15.24,yes,no,13.0,13.0,16.0,4.0,2930.0,187.0,2015,848,885.6866014
2707,Sony,Android,12.75,yes,no,20.7,5.1,32.0,4.0,2930.0,144.0,2015,545,907.8060766
2708,Sony,Android,12.75,yes,no,20.7,5.1,32.0,4.0,2930.0,144.0,2015,795,859.67465
2709,Sony,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2600.0,147.0,2015,842,861.4606176000001
2710,Sony,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2600.0,147.0,2015,806,917.0955105999999
2711,Sony,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2400.0,135.0,2015,765,883.358063
2712,Sony,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2400.0,136.0,2015,797,859.8105102
2713,Sony,Android,25.43,no,no,8.1,5.1,32.0,4.0,6000.0,389.0,2015,662,970.7807016
2714,Sony,Android,25.43,yes,no,8.1,5.1,32.0,4.0,6000.0,393.0,2015,631,906.6273966000001
2715,Sony,Android,10.34,yes,no,5.0,2.0,32.0,4.0,2300.0,135.0,2015,817,757.6091652
2716,Sony,Android,10.34,yes,no,5.0,2.0,32.0,4.0,2300.0,135.0,2015,1010,813.0861103999999
2717,Sony,Android,12.7,no,no,5.0,2.0,32.0,4.0,2300.0,144.0,2015,682,837.3847487999999
2718,Sony,Android,12.7,no,no,5.0,2.0,32.0,4.0,2300.0,144.0,2015,713,825.426877
2719,Sony,Android,10.29,no,no,5.0,0.3,16.0,4.0,2330.0,143.8,2014,954,678.0272868
2720,Sony,Android,10.29,yes,no,5.0,0.3,16.0,4.0,2330.0,143.8,2014,879,843.1944100000001
2721,Sony,Android,20.32,yes,no,8.1,2.2,16.0,4.0,4500.0,270.0,2014,617,987.1104976
2722,Sony,Android,12.75,yes,no,20.7,2.2,16.0,4.0,3100.0,152.0,2014,982,993.3088145999999
2723,Sony,Android,12.75,yes,no,20.7,2.2,32.0,4.0,3200.0,170.6,2014,1094,944.9281371999999
2724,Sony,Android,12.75,yes,no,20.7,2.2,16.0,4.0,3100.0,152.0,2014,686,884.4416848
2725,Sony,Android,10.31,yes,no,20.7,2.2,16.0,4.0,2600.0,129.0,2014,1047,883.1164586
2726,Sony,Android,10.36,yes,no,8.0,0.3,32.0,4.0,2300.0,149.0,2014,1046,746.579268
2727,Sony,Android,12.83,no,no,8.0,5.0,32.0,4.0,2500.0,149.7,2014,615,827.7360752
2728,Sony,Android,12.83,yes,no,8.0,5.0,32.0,4.0,2500.0,149.7,2014,808,823.7098502
2729,Sony,Android,12.7,yes,no,20.7,0.3,16.0,4.0,3000.0,163.0,2014,568,907.870169
2730,Sony,Android,12.78,yes,no,8.0,1.1,32.0,4.0,2500.0,148.0,2014,845,875.4530636000001
2731,Sony,Android,10.36,yes,no,8.0,0.3,32.0,4.0,2300.0,148.0,2014,724,813.6343376
2732,Sony,Android,10.36,no,no,8.0,0.3,32.0,4.0,2300.0,148.0,2014,962,736.7231248
2733,Sony,Android,25.43,yes,no,8.1,2.2,16.0,4.0,6000.0,439.0,2014,626,1032.4422468
2734,Sony,Android,25.43,no,no,8.1,2.2,16.0,4.0,6000.0,426.0,2014,687,1035.342909
2735,Sony,Android,12.75,yes,no,20.7,2.2,16.0,4.0,3200.0,163.0,2014,1032,954.1708204
2736,Sony,Android,10.16,no,no,3.15,2.0,16.0,4.0,1750.0,122.0,2014,666,803.1324079999999
2737,Sony,Android,10.16,no,no,3.15,2.0,16.0,4.0,1700.0,120.0,2014,756,757.8806584
2738,Sony,Android,15.24,no,no,13.0,1.1,32.0,4.0,3000.0,171.8,2014,1014,962.8105056
2739,Sony,Android,15.24,yes,no,13.0,1.1,32.0,4.0,3000.0,171.7,2014,647,822.927453
2740,Sony,Android,12.7,yes,no,20.7,2.0,32.0,4.0,3000.0,162.0,2014,794,905.4201062000001
2741,Sony,Android,10.24,yes,no,20.7,2.0,16.0,4.0,2300.0,137.0,2014,1054,873.001526
2742,Sony,Android,12.7,yes,no,20.7,2.0,16.0,4.0,3000.0,170.0,2013,1060,884.5617256
2743,Sony,Android,15.34,yes,no,8.0,2.0,16.0,4.0,3050.0,212.0,2013,1081,824.3919458
2744,Sony,Android,12.7,no,no,8.0,0.3,16.0,4.0,2390.0,153.0,2013,763,854.7211772
2745,Sony,Android,10.16,no,no,5.0,0.3,16.0,4.0,1750.0,115.0,2013,934,783.6805224
2746,Sony,Android,11.56,yes,no,13.1,0.3,32.0,4.0,2300.0,138.0,2013,601,878.5685854000001
2747,Sony,Android,10.24,no,no,8.0,0.3,32.0,4.0,1750.0,137.0,2013,673,739.4687066
2748,Sony,Android,10.31,yes,no,8.0,0.3,32.0,4.0,2370.0,155.0,2013,588,865.1441596
2749,Sony,Android,25.43,yes,no,8.1,2.2,16.0,4.0,6000.0,495.0,2013,704,1006.0483648
2750,Sony,Android,25.43,no,no,8.1,2.2,16.0,4.0,6000.0,495.0,2013,607,965.9824918
2751,Sony,Android,12.7,yes,no,13.1,2.2,16.0,4.0,2330.0,146.0,2013,930,913.2234918
2752,Sony,Android,12.7,yes,no,13.0,2.0,16.0,4.0,2370.0,151.0,2013,558,842.6624161999999
2753,Spice,Android,10.29,no,no,5.0,2.0,16.0,4.0,1700.0,107.0,2014,811,709.7509891999999
2754,Spice,Android,12.7,no,no,8.0,1.3,16.0,4.0,1800.0,177.0,2014,592,822.1419832
2755,Spice,Android,7.75,no,no,2.0,1.3,16.0,4.0,1750.0,112.0,2014,998,611.4595257999999
2756,Spice,Android,10.16,no,no,2.0,1.3,16.0,4.0,1750.0,122.0,2014,593,667.0827282
2757,Spice,Android,10.16,no,no,2.0,1.3,16.0,4.0,1750.0,155.0,2014,1055,733.4800844
2758,Spice,Android,12.7,no,no,8.0,1.3,16.0,4.0,1800.0,190.0,2014,692,812.2609415999999
2759,Spice,Android,10.29,no,no,3.15,1.3,16.0,4.0,1450.0,156.0,2014,711,674.9706812000001
2760,Spice,Android,10.29,no,no,5.0,1.3,16.0,4.0,2100.0,158.0,2013,1053,717.480057
2761,Spice,Android,10.16,no,no,3.15,1.3,512.0,0.25,2100.0,158.0,2013,1025,604.2800040000001
2762,Spice,Android,7.75,no,no,1.3,0.3,512.0,0.25,2100.0,158.0,2013,794,532.0519074
2763,Spice,Android,10.29,no,no,8.0,2.0,16.0,4.0,2100.0,155.0,2013,802,801.9025254000001
2764,Spice,Android,10.29,no,no,8.0,1.3,16.0,4.0,2100.0,190.0,2013,814,757.1104682
2765,Spice,Android,10.29,no,no,5.0,1.3,16.0,4.0,1730.0,123.3,2013,1086,768.4059268000001
2766,Spice,Android,10.29,no,no,3.15,1.3,16.0,4.0,2100.0,108.0,2013,1083,692.2702608
2767,Spice,Android,10.16,no,no,5.0,1.3,16.0,4.0,2100.0,100.0,2013,1020,674.0101305999999
2768,Spice,Android,7.75,no,no,3.15,1.3,16.0,4.0,2100.0,125.0,2013,1028,658.8708571999999
2769,Spice,Android,12.7,no,no,8.0,2.0,32.0,4.0,2100.0,175.0,2013,894,857.32329
2770,Spice,Android,12.7,no,no,5.0,0.3,16.0,4.0,2000.0,161.0,2013,967,713.7938314
2771,Spice,Android,12.7,no,no,8.0,3.0,16.0,4.0,2100.0,176.0,2013,1088,820.0321896
2772,Spice,Android,12.7,no,no,5.0,1.3,16.0,4.0,2100.0,186.0,2013,667,804.6413067999999
2773,Spice,Android,10.29,no,no,5.0,1.3,16.0,4.0,2100.0,143.0,2013,878,734.7023954
2774,Spice,Android,10.29,no,no,3.15,1.3,16.0,4.0,2100.0,130.0,2013,1054,709.5207733999999
2775,Spice,Android,10.16,no,no,3.15,1.3,16.0,4.0,1300.0,90.0,2013,858,647.5787662
2776,Spice,Android,7.75,no,no,3.15,1.3,16.0,4.0,1500.0,135.0,2013,615,632.2493424
2777,Spice,Android,17.78,no,no,3.15,1.3,16.0,4.0,3000.0,450.0,2013,959,868.3190378
2778,Spice,Android,12.7,no,no,5.0,1.3,16.0,4.0,2100.0,185.0,2013,747,777.6689756
2779,Spice,Android,12.78,no,no,8.0,5.0,16.0,4.0,2550.0,196.3,2013,912,826.8732474
2780,Spice,Android,12.78,no,no,8.0,5.0,16.0,4.0,2550.0,196.3,2013,730,797.2776173999999
2781,Spice,Android,25.4,no,no,3.15,0.3,16.0,4.0,7600.0,158.0,2013,917,878.345882
2782,Spice,Android,10.29,no,no,8.0,1.3,16.0,4.0,2100.0,158.0,2013,994,861.2180137999999
2783,Others,Android,7.75,no,no,3.15,0.3,16.0,4.0,1750.0,100.0,2013,587,711.1838654
2784,Others,Android,17.78,no,no,0.3,2.0,32.0,4.0,3500.0,354.4,2014,571,866.6985376
2785,Others,Android,17.78,no,no,0.3,2.0,32.0,4.0,3500.0,354.4,2014,791,829.3874024
2786,Others,Android,25.43,no,no,8.0,1.2,32.0,4.0,2000.0,630.5,2013,1085,1018.8972251999999
2787,Others,Android,25.43,no,no,8.0,1.2,32.0,4.0,2000.0,671.3,2013,549,987.0529974
2788,Others,Android,25.43,no,no,1.2,0.3,16.0,4.0,2000.0,598.7,2013,667,997.5279148000001
2789,Others,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2200.0,153.0,2016,779,924.0117595999999
2790,Others,Android,15.24,yes,no,13.0,8.0,16.0,4.0,2500.0,207.0,2016,724,930.9253590000001
2791,Others,Android,12.83,no,no,8.0,5.0,32.0,4.0,2500.0,170.0,2015,1044,889.4223761999999
2792,Others,Android,12.7,no,no,8.0,5.0,32.0,4.0,2500.0,161.0,2015,790,835.7371422
2793,Others,Android,12.83,no,no,8.0,5.0,32.0,4.0,2500.0,172.0,2015,590,819.8000748000001
2794,Others,Android,12.7,no,no,8.0,1.3,16.0,4.0,2100.0,159.0,2014,873,789.9793316
2795,Others,Android,10.29,yes,no,8.0,1.3,32.0,4.0,2500.0,130.0,2015,943,824.099904
2796,Others,Others,5.18,no,no,1.3,2.0,128.0,0.25,2100.0,98.0,2014,713,667.0115158
2797,Others,Android,10.29,no,no,5.0,0.3,16.0,4.0,1650.0,142.0,2014,958,748.8628322000001
2798,Others,Android,12.7,no,no,8.0,2.0,32.0,4.0,2500.0,112.0,2015,1087,850.2981502000001
2799,Others,Android,12.7,no,no,8.0,5.0,32.0,4.0,2500.0,135.0,2015,547,801.9388065999999
2800,Others,Android,10.16,no,no,8.0,1.3,16.0,4.0,2500.0,128.0,2015,782,780.6771623999999
2801,Others,Android,10.16,no,no,5.0,1.3,512.0,0.25,2500.0,112.0,2015,543,614.7237623999999
2802,Others,Others,5.13,no,no,2.0,2.0,128.0,0.25,2100.0,110.0,2014,927,756.0637028
2803,Others,Android,7.75,no,no,2.0,0.3,16.0,4.0,1200.0,105.0,2014,1088,681.634599
2804,Others,Android,12.7,yes,no,8.0,2.0,16.0,4.0,2000.0,140.0,2014,621,830.9624618
2805,Others,Android,17.78,no,no,3.15,0.3,16.0,4.0,2500.0,250.0,2014,683,856.9654342
2806,Vivo,Android,15.42,yes,no,13.0,16.0,256.0,4.0,4000.0,190.25,2019,407,1081.7480096000002
2807,Vivo,Android,16.59,yes,no,13.0,16.0,128.0,4.0,3940.0,189.5,2019,351,949.8021511999999
2808,Vivo,Android,16.23,yes,no,13.0,16.0,256.0,4.0,4000.0,188.0,2019,237,1039.3233624
2809,Vivo,Android,16.59,yes,no,13.0,16.0,64.0,4.0,4000.0,189.5,2019,415,1000.2247068
2810,Vivo,Android,16.28,yes,no,13.0,12.0,256.0,4.0,4000.0,180.0,2019,305,988.2999110000001
2811,Vivo,Android,16.23,yes,no,13.0,16.0,128.0,4.0,3700.0,185.0,2019,430,1014.934738
2812,Vivo,Android,15.9,yes,no,13.0,16.0,64.0,4.0,3260.0,149.3,2019,375,961.7690908
2813,Vivo,Android,16.23,yes,no,13.0,12.0,128.0,4.0,3500.0,199.0,2018,603,966.0463791999999
2814,Vivo,Android,15.29,yes,no,13.0,8.0,128.0,4.0,4030.0,165.0,2018,411,952.2124412000001
2815,Vivo,Android,15.8,yes,no,13.0,20.0,64.0,4.0,4030.0,163.5,2018,607,994.6835811999999
2816,Vivo,Android,15.9,yes,no,13.0,16.0,32.0,4.0,3260.0,156.2,2018,623,929.1856356000001
2817,Vivo,Android,15.29,yes,no,13.0,8.0,64.0,4.0,4030.0,163.5,2018,621,862.2671788
2818,Vivo,Android,15.8,yes,no,13.0,8.0,16.0,4.0,4030.0,163.5,2019,261,840.7294594
2819,Vivo,Android,15.8,yes,no,13.0,8.0,64.0,4.0,4030.0,163.5,2019,198,905.3335916
2820,Vivo,Android,15.8,yes,no,13.0,8.0,32.0,4.0,4030.0,163.5,2018,538,949.5248308
2821,Vivo,Android,15.8,yes,no,13.0,5.0,16.0,4.0,3260.0,143.0,2018,558,838.2034898
2822,Vivo,Android,15.32,yes,no,13.0,12.0,64.0,4.0,3315.0,164.0,2018,477,958.8934714000001
2823,Vivo,Android,15.32,yes,no,13.0,24.0,128.0,4.0,3315.0,164.0,2018,648,977.7085974
2824,Vivo,Android,15.24,yes,no,8.0,5.0,16.0,4.0,3360.0,150.0,2018,589,817.0271246000001
2825,Vivo,Android,15.32,yes,no,13.0,25.0,128.0,4.0,3315.0,164.0,2018,448,1031.9948834
2826,Vivo,Android,15.32,yes,no,13.0,16.0,128.0,4.0,3315.0,162.0,2018,385,994.2125038
2827,Vivo,Android,16.28,yes,no,13.0,12.0,128.0,4.0,3400.0,156.2,2018,589,927.9529662
2828,Vivo,Android,16.28,yes,no,13.0,25.0,64.0,4.0,3400.0,156.0,2018,408,991.6015553999999
2829,Vivo,Android,15.8,yes,no,13.0,8.0,64.0,4.0,3260.0,152.0,2018,449,861.8643047999999
2830,Vivo,Android,15.32,yes,no,13.0,12.0,64.0,4.0,3260.0,150.0,2018,376,949.4033820000001
2831,Vivo,Android,15.9,yes,no,13.0,16.0,128.0,4.0,3260.0,149.3,2018,591,986.7796456000001
2832,Vivo,Android,16.74,yes,no,13.0,16.0,128.0,4.0,4000.0,199.0,2018,583,966.1581333999999
2833,Vivo,Android,16.74,yes,no,13.0,16.0,128.0,4.0,4000.0,199.0,2018,465,999.4559677999999
2834,Vivo,Android,15.9,yes,no,13.0,24.0,64.0,4.0,3260.0,149.3,2018,667,976.0597584
2835,Vivo,Android,15.8,yes,no,13.0,8.0,64.0,4.0,3260.0,150.0,2018,658,973.7221588000001
2836,Vivo,Android,15.8,yes,no,13.0,5.0,32.0,4.0,3260.0,146.5,2018,453,933.2154241999999
2837,Vivo,Android,15.95,yes,no,13.0,24.0,128.0,4.0,3425.0,159.0,2018,537,954.5602054
2838,Vivo,Android,15.24,yes,no,13.0,5.0,16.0,4.0,3360.0,150.0,2018,523,890.1705652
2839,Vivo,Android,15.32,yes,no,13.0,16.0,32.0,4.0,3260.0,150.0,2018,679,932.0263488
2840,Vivo,Android,15.32,yes,no,13.0,24.0,64.0,4.0,3260.0,150.0,2018,430,974.7950405999999
2841,Vivo,Android,15.95,yes,no,13.0,12.0,128.0,4.0,3200.0,156.2,2018,582,1054.6511872
2842,Vivo,Android,15.95,yes,no,13.0,12.0,64.0,4.0,3200.0,156.2,2018,475,1043.443153
2843,Vivo,Android,12.88,yes,no,16.0,24.0,32.0,4.0,3000.0,139.0,2017,597,1011.351046
2844,Vivo,Android,16.33,yes,no,13.0,12.0,64.0,4.0,3900.0,181.5,2017,540,1001.4459002000001
2845,Vivo,Android,16.33,yes,no,13.0,12.0,128.0,4.0,3900.0,181.5,2018,475,993.9209890000001
2846,Vivo,Android,15.27,yes,no,13.0,12.0,64.0,4.0,3250.0,159.0,2017,863,1011.7199442000001
2847,Vivo,Android,15.21,yes,no,16.0,24.0,64.0,4.0,3225.0,160.0,2017,610,974.2899703999999
2848,Vivo,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,157.0,2017,799,879.2598588000001
2849,Vivo,Android,12.83,yes,no,13.0,16.0,32.0,4.0,3000.0,162.8,2017,843,917.9503865999999
2850,Vivo,Android,14.86,yes,no,16.0,14.0,64.0,4.0,4015.0,183.2,2017,662,1010.598422
2851,Vivo,Android,12.83,yes,no,16.0,14.0,64.0,4.0,3320.0,154.0,2017,582,935.8513457999999
2852,Vivo,Android,12.83,yes,no,13.0,20.0,64.0,4.0,3000.0,154.0,2017,797,931.3056956
2853,Vivo,Android,10.29,yes,no,5.0,2.0,16.0,4.0,1900.0,157.8,2017,843,826.3601798
2854,Vivo,Android,12.75,yes,no,13.0,5.0,16.0,4.0,2730.0,142.0,2017,608,820.0321896
2855,Vivo,Android,12.83,yes,no,13.0,16.0,32.0,4.0,3000.0,155.0,2017,786,920.773868
2856,Vivo,Android,12.83,yes,no,16.0,14.0,64.0,4.0,3160.0,158.6,2017,601,943.4853736000001
2857,Vivo,Android,12.83,yes,no,13.0,16.0,32.0,4.0,3000.0,154.0,2016,569,881.5632412
2858,Vivo,Android,13.87,yes,no,14.5,16.0,128.0,4.0,4080.0,178.0,2016,840,936.7408128
2859,Vivo,Android,14.94,yes,no,16.0,8.0,64.0,4.0,4000.0,199.0,2016,606,937.7735489999999
2860,Vivo,Android,12.83,yes,no,16.0,8.0,64.0,4.0,3050.0,154.0,2016,661,1033.3796056
2861,Vivo,Android,12.83,yes,no,13.0,20.0,32.0,4.0,3000.0,154.0,2016,617,929.5884556000001
2862,Vivo,Android,12.88,yes,no,16.0,16.0,64.0,4.0,4000.0,183.5,2016,791,1108.7462174
2863,Vivo,Android,12.75,yes,no,13.0,16.0,64.0,4.0,3000.0,151.0,2016,834,1035.467094
2864,Vivo,Android,12.83,yes,no,13.0,8.0,32.0,4.0,3000.0,168.0,2016,678,919.8706602
2865,Vivo,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2550.0,138.0,2016,664,917.0547108
2866,Vivo,Android,12.88,yes,no,16.0,8.0,64.0,4.0,3000.0,172.5,2016,817,974.7644665999999
2867,Vivo,Android,12.75,yes,no,13.0,8.0,64.0,4.0,2400.0,140.5,2016,1068,980.5803188000001
2868,Vivo,Android,13.79,yes,no,16.0,8.0,128.0,4.0,3600.0,167.8,2016,618,975.9534038
2869,Vivo,Android,13.79,yes,no,16.0,8.0,128.0,4.0,3600.0,167.8,2016,675,980.2682252000001
2870,Vivo,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2350.0,157.0,2015,735,868.1367342
2871,Vivo,Android,10.34,no,no,8.0,2.0,32.0,4.0,2100.0,137.0,2015,873,848.6103764
2872,Vivo,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2300.0,153.0,2015,754,872.4922958000001
2873,Vivo,Android,12.83,yes,no,13.0,5.0,32.0,4.0,4150.0,194.0,2015,753,940.9669018000001
2874,Vivo,Android,12.75,yes,no,13.0,8.0,16.0,4.0,2450.0,151.0,2015,857,957.9312132
2875,Vivo,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2300.0,153.0,2015,780,936.0740838
2876,Vivo,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2300.0,156.0,2014,910,949.8714212
2877,Vivo,Android,12.7,no,no,13.0,0.3,16.0,4.0,2000.0,150.0,2014,585,789.9793316
2878,Vivo,Android,10.34,no,no,8.0,5.0,32.0,4.0,2100.0,156.0,2014,847,823.774912
2879,Vivo,Android,10.29,no,no,5.0,2.0,16.0,4.0,1900.0,130.0,2013,1092,710.8409102
2880,Others,Android,12.7,yes,no,5.0,2.0,32.0,4.0,2000.0,134.0,2018,372,750.229956
2881,Others,Android,12.88,yes,no,16.0,8.0,32.0,4.0,3100.0,153.0,2018,479,907.9982920000001
2882,Others,Android,12.83,yes,no,13.0,8.0,16.0,4.0,2900.0,145.0,2018,369,842.336611
2883,Others,Android,13.56,yes,no,8.0,5.0,16.0,4.0,3100.0,155.0,2018,593,784.3550594
2884,Others,Android,25.43,yes,no,5.0,2.0,16.0,4.0,4600.0,465.0,2017,767,901.555568
2885,Others,Android,12.7,yes,no,5.0,2.0,32.0,4.0,2200.0,169.0,2017,686,817.9333945999999
2886,Others,Android,12.83,yes,no,16.0,8.0,32.0,4.0,3000.0,166.0,2017,612,923.2418065999999
2887,Others,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2400.0,151.0,2017,792,839.3200525999999
2888,Others,Android,25.43,yes,no,5.0,2.0,16.0,4.0,5830.0,439.0,2016,926,962.4043482
2889,Others,Android,12.7,yes,no,5.0,2.0,32.0,4.0,2000.0,167.9,2016,622,793.9828967999999
2890,Others,Android,12.83,yes,no,16.0,8.0,32.0,4.0,3000.0,155.0,2016,1047,925.1709553999999
2891,Others,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2960.0,150.0,2016,569,886.5439498000001
2892,Others,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2540.0,128.0,2016,959,839.259857
2893,Others,Android,7.75,no,no,2.0,5.0,16.0,4.0,1400.0,110.0,2016,1063,679.236968
2894,Others,Android,10.29,yes,no,5.0,2.0,32.0,4.0,1780.0,146.0,2015,720,728.8809928000001
2895,Others,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,159.0,2015,872,910.480424
2896,Others,Android,23.01,yes,no,5.0,2.0,16.0,4.0,2500.0,406.0,2015,737,932.9517954
2897,Others,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2500.0,155.0,2015,948,792.8851368
2898,Others,Android,10.16,no,no,2.0,2.0,16.0,4.0,1400.0,112.0,2015,1048,669.6999186
2899,Others,Android,12.7,yes,no,5.0,0.3,16.0,4.0,3000.0,162.0,2014,697,716.481442
2900,Others,Android,10.29,no,no,5.0,0.3,16.0,4.0,1880.0,152.0,2014,745,695.2609708
2901,Others,Android,10.16,no,no,3.15,2.0,16.0,4.0,1400.0,117.0,2014,966,706.8540672
2902,Others,Android,7.75,no,no,2.0,0.3,16.0,4.0,2000.0,118.0,2013,861,570.2568738
2903,Others,Android,10.16,no,no,5.0,0.3,16.0,4.0,1500.0,136.0,2013,625,732.1474296
2904,Others,Android,15.24,yes,no,16.0,16.0,64.0,4.0,3000.0,164.0,2018,486,978.1750612
2905,Others,Android,15.24,yes,no,13.0,16.0,32.0,4.0,3000.0,153.0,2018,546,887.468615
2906,Others,Android,12.88,yes,no,16.0,5.0,64.0,4.0,3000.0,162.0,2017,769,953.6447944
2907,Others,Android,12.88,yes,no,13.0,16.0,16.0,4.0,2900.0,160.0,2017,560,891.2876263999999
2908,Others,Android,12.7,no,no,5.0,2.0,16.0,4.0,1800.0,156.0,2015,1065,759.0978378
2909,Others,Android,12.7,no,no,5.0,1.3,16.0,4.0,1800.0,174.0,2014,566,757.0650704
2910,Others,Android,10.29,yes,no,5.0,2.0,16.0,4.0,2100.0,141.0,2014,674,737.4756656
2911,Others,Android,7.75,no,no,2.0,1.3,16.0,4.0,2100.0,105.0,2014,955,573.6933846000001
2912,Others,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2100.0,175.0,2014,658,866.9607982
2913,Others,Android,12.7,yes,no,16.0,8.0,16.0,4.0,2350.0,143.0,2014,717,986.2895552
2914,Others,Android,10.34,no,no,8.0,5.0,32.0,4.0,2000.0,124.0,2014,605,797.4631978
2915,Others,Android,10.34,yes,no,8.0,5.0,16.0,4.0,2000.0,119.0,2014,850,861.2719512
2916,Others,Android,12.7,no,no,16.0,8.0,16.0,4.0,2350.0,154.0,2014,974,975.3293308
2917,Xiaomi,Android,16.23,yes,no,12.0,20.0,256.0,4.0,4000.0,205.0,2019,517,1084.504834
2918,Xiaomi,Android,15.9,yes,no,12.0,8.0,64.0,4.0,4000.0,180.0,2019,256,896.5100944
2919,Xiaomi,Android,15.32,yes,no,12.0,13.0,128.0,4.0,4000.0,186.0,2019,328,939.1118372
2920,Xiaomi,Android,16.23,yes,no,12.0,20.0,64.0,4.0,3800.0,189.0,2019,362,997.8005988
2921,Xiaomi,Android,16.23,yes,no,12.0,20.0,256.0,4.0,3300.0,173.0,2019,195,1079.967102
2922,Xiaomi,Android,15.16,yes,no,12.0,20.0,64.0,4.0,3070.0,155.0,2019,353,1008.1294136
2923,Xiaomi,Android,16.23,yes,no,12.0,20.0,64.0,4.0,3300.0,173.0,2019,465,951.3033876
2924,Xiaomi,Android,12.7,yes,no,8.0,5.0,32.0,4.0,3000.0,137.0,2019,506,803.7804734
2925,Xiaomi,Android,15.32,yes,no,12.0,13.0,64.0,4.0,4000.0,186.0,2019,414,953.6447944
